Model Outputs,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,
,,S03:LAJC,,,S03:LHJC,,,S03:LKJC,,,S03:RAJC,,,S03:RHJC,,,S03:RKJC,,
1252,0,42.5919,568.427,253.311,38.2981,293.473,773.313,65.2345,286.309,416.431,-104.525,279.005,71.4,-140.773,268.831,781.581,-120.988,224.342,434.384
1253,0,40.1501,547.073,255.759,37.5112,283.443,774.866,65.1227,266.153,418.15,-104.462,278.857,71.6593,-141.648,259.181,782.306,-121.576,220.719,434.198
1254,0,37.7025,525.416,256.829,36.8207,273.55,776.376,65.03,246.324,420.077,-104.351,278.66,71.877,-142.429,249.708,782.938,-122.128,217.259,433.992
1255,0,35.3206,503.457,256.456,36.2247,263.779,777.824,64.9899,226.906,422.176,-104.196,278.407,72.0623,-143.117,240.4,783.471,-122.643,213.919,433.768
1256,0,33.0733,481.173,254.601,35.7208,254.113,779.193,65.0236,207.967,424.407,-104.002,278.099,72.2252,-143.714,231.246,783.896,-123.12,210.661,433.525
1257,0,31.0242,458.519,251.254,35.3059,244.537,780.464,65.1382,189.56,426.719,-103.772,277.736,72.3763,-144.222,222.23,784.208,-123.557,207.449,433.265
1258,0,29.2287,435.435,246.436,34.9769,235.032,781.621,65.3269,171.727,429.061,-103.514,277.325,72.5262,-144.644,213.337,784.403,-123.953,204.25,432.986
1259,0,27.732,411.844,240.2,34.7304,225.578,782.648,65.57,154.496,431.379,-103.231,276.871,72.6847,-144.982,204.551,784.476,-124.305,201.034,432.689
1260,0,26.5675,387.658,232.631,34.563,216.157,783.531,65.8377,137.889,433.622,-102.929,276.383,72.8611,-145.239,195.851,784.425,-124.611,197.773,432.374
1261,0,25.7556,362.783,223.843,34.4714,206.749,784.257,66.0915,121.92,435.738,-102.611,275.866,73.0633,-145.419,187.221,784.246,-124.869,194.444,432.041
1262,0,25.3032,337.121,213.982,34.4523,197.333,784.815,66.2873,106.596,437.68,-102.281,275.325,73.2983,-145.525,178.639,783.939,-125.075,191.025,431.689
1263,0,25.2041,310.58,203.221,34.5031,187.892,785.195,66.3763,91.9145,439.406,-101.942,274.766,73.5717,-145.558,170.085,783.504,-125.229,187.497,431.318
1264,0,25.4394,283.074,191.759,34.6212,178.404,785.389,66.3071,77.8578,440.882,-101.597,274.189,73.8883,-145.522,161.538,782.94,-125.327,183.847,430.929
1265,0,25.9793,254.532,179.813,34.8044,168.853,785.392,66.0263,64.3921,442.082,-101.247,273.593,74.2517,-145.418,152.979,782.248,-125.368,180.06,430.521
1266,0,26.7852,224.905,167.618,35.0512,159.22,785.202,65.4799,51.4605,442.992,-100.894,272.976,74.6645,-145.248,144.385,781.431,-125.353,176.128,430.095
1267,0,27.8131,194.163,155.422,35.3606,149.487,784.817,64.6159,38.9774,443.613,-100.54,272.334,75.1287,-145.012,135.737,780.49,-125.28,172.045,429.65
1268,0,29.0183,162.31,143.475,35.7318,139.64,784.24,63.3891,26.8223,443.962,-100.184,271.663,75.6457,-144.71,127.016,779.429,-125.153,167.806,429.187
1269,0,30.3616,129.376,132.029,36.1648,129.664,783.476,61.7702,14.8357,444.077,-99.8275,270.958,76.2164,-144.344,118.202,778.253,-124.973,163.408,428.706
1270,0,31.8183,95.4323,121.33,36.6601,119.545,782.532,59.7623,2.81842,444.018,-99.4707,270.217,76.8416,-143.91,109.278,776.967,-124.743,158.852,428.207
1271,0,33.39,60.5945,111.612,37.2185,109.272,781.418,57.4255,-9.45697,443.865,-99.1138,269.438,77.5223,-143.408,100.226,775.576,-124.468,154.138,427.688
1272,0,35.1151,25.0457,103.091,37.8412,98.8357,780.145,54.9071,-22.2135,443.706,-98.7571,268.62,78.2597,-142.836,91.0309,774.087,-124.154,149.265,427.149
1273,0,37.0725,-10.9337,95.9498,38.5299,88.2273,778.729,52.4598,-35.6069,443.617,-98.4009,267.768,79.0558,-142.192,81.6791,772.508,-123.806,144.231,426.587
1274,0,39.3626,-46.9324,90.3112,39.2864,77.4413,777.186,50.4145,-49.6438,443.62,-98.0461,266.886,79.9139,-141.473,72.1582,770.849,-123.43,139.032,425.999
1275,0,42.0585,-82.4015,86.2023,40.1129,66.4735,775.534,49.0832,-64.131,443.656,-97.6942,265.98,80.8389,-140.676,62.4576,769.118,-123.034,133.659,425.382
1276,0,45.1466,-116.709,83.5248,41.0116,55.3225,773.796,48.6249,-78.7237,443.596,-97.3476,265.056,81.8375,-139.799,52.5691,767.327,-122.624,128.097,424.73
1277,0,48.5004,-149.248,82.0576,41.9845,43.9889,771.991,48.9756,-93.0701,443.293,-97.0101,264.118,82.9195,-138.84,42.4863,765.487,-122.206,122.326,424.038
1278,0,51.9145,-179.547,81.4985,43.0336,32.4755,770.143,49.9004,-106.952,442.653,-96.6868,263.168,84.0975,-137.796,32.2053,763.611,-121.788,116.316,423.299
1279,0,55.1712,-207.303,81.5201,44.1609,20.7878,768.275,51.114,-120.329,441.663,-96.3845,262.199,85.388,-136.665,21.7243,761.713,-121.376,110.031,422.506
1280,0,58.0918,-232.363,81.8148,45.3675,8.9335,766.412,52.3752,-133.289,440.376,-96.112,261.199,86.8115,-135.447,11.0443,759.807,-120.975,103.427,421.649
1281,0,60.5564,-254.678,82.118,46.6544,-3.07734,764.577,53.5209,-145.971,438.88,-95.8797,260.142,88.3931,-134.141,0.168468,757.908,-120.589,96.4506,420.722
1282,0,62.4992,-274.26,82.2167,48.0218,-15.2323,762.795,54.458,-158.51,437.265,-95.6996,258.988,90.1624,-132.747,-10.8975,756.032,-120.222,89.0411,419.716
1283,0,63.8974,-291.162,81.9517,49.4691,-27.5168,761.088,55.1415,-170.999,435.611,-95.5848,257.684,92.1535,-131.267,-22.1454,754.195,-119.875,81.1328,418.624
1284,0,64.7618,-305.463,81.2182,50.9949,-39.9141,759.479,55.5563,-183.482,433.975,-95.5486,256.159,94.4048,-129.703,-33.5646,752.415,-119.548,72.6551,417.441
1285,0,65.1313,-317.267,79.9655,52.597,-52.4056,757.987,55.7053,-195.947,432.388,-95.6038,254.327,96.958,-128.058,-45.1423,750.707,-119.239,63.5356,416.163
1286,0,65.0721,-326.698,78.1965,54.2721,-64.9709,756.632,55.607,-208.331,430.859,-95.7612,252.089,99.8571,-126.336,-56.8634,749.089,-118.943,53.7021,414.788
1287,0,64.677,-333.908,75.9657,56.0158,-77.5883,755.431,55.2979,-220.528,429.375,-96.0288,249.332,103.147,-124.543,-68.7111,747.577,-118.651,43.0859,413.32
1288,0,64.0634,-339.081,73.3739,57.8229,-90.2346,754.398,54.8413,-232.401,427.908,-96.4097,245.939,106.872,-122.685,-80.6665,746.187,-118.353,31.6245,411.765
1289,0,63.3655,-342.442,70.56,59.6871,-102.886,753.545,54.337,-243.803,426.427,-96.9012,241.785,111.071,-120.768,-92.7094,744.934,-118.036,19.2641,410.135
1290,0,62.7185,-344.264,67.6869,61.6012,-115.518,752.882,53.9261,-254.613,424.908,-97.4936,236.752,115.78,-118.803,-104.819,743.833,-117.685,5.96337,408.447
1291,0,62.2357,-344.866,64.9223,63.5571,-128.106,752.415,53.7795,-264.771,423.354,-98.1694,230.728,121.025,-116.796,-116.972,742.897,-117.283,-8.30471,406.723
1292,0,61.9856,-344.591,62.4178,65.5459,-140.625,752.147,54.0616,-274.313,421.807,-98.9029,223.616,126.818,-114.759,-129.146,742.137,-116.812,-23.5501,404.992
1293,0,61.979,-343.784,60.2886,67.5581,-153.051,752.078,54.8761,-283.371,420.344,-99.6607,215.336,133.161,-112.702,-141.318,741.563,-116.253,-39.7641,403.291
1294,0,62.1741,-342.741,58.6023,69.5836,-165.361,752.207,56.22,-292.126,419.059,-100.402,205.832,140.035,-110.635,-153.465,741.182,-115.589,-56.9178,401.658
1295,0,62.4983,-341.69,57.3775,71.6122,-177.534,752.527,57.9806,-300.738,418.031,-101.081,195.074,147.403,-108.571,-165.566,741,-114.804,-74.9618,400.14
1296,0,62.8745,-340.779,56.5928,73.6331,-189.548,753.03,59.9781,-309.291,417.303,-101.649,183.056,155.208,-106.519,-177.598,741.019,-113.886,-93.826,398.785
1297,0,63.2404,-340.08,56.1998,75.6358,-201.385,753.704,62.0257,-317.775,416.877,-102.054,169.801,163.369,-104.493,-189.542,741.24,-112.828,-113.42,397.642
1298,0,63.5561,-339.62,56.1358,77.6098,-213.03,754.536,63.9726,-326.12,416.725,-102.249,155.355,171.782,-102.503,-201.38,741.661,-111.624,-133.638,396.76
1299,0,63.8021,-339.391,56.3327,79.5448,-224.468,755.51,65.72,-334.223,416.801,-102.191,139.786,180.321,-100.559,-213.094,742.277,-110.277,-154.355,396.184
1300,0,63.9732,-339.372,56.7227,81.431,-235.688,756.609,67.218,-341.987,417.058,-101.843,123.179,188.838,-98.6733,-224.671,743.081,-108.793,-175.44,395.952
1301,0,64.0731,-339.536,57.2417,83.2592,-246.681,757.813,68.4529,-349.334,417.448,-101.181,105.629,197.167,-96.8542,-236.098,744.062,-107.186,-196.753,396.094
1302,0,64.1097,-339.856,57.8318,85.0208,-257.442,759.102,69.4354,-356.217,417.93,-100.188,87.2418,205.13,-95.1106,-247.366,745.207,-105.473,-218.153,396.625
1303,0,64.0924,-340.308,58.4426,86.7082,-267.967,760.455,70.1903,-362.618,418.471,-98.8612,68.1255,212.54,-93.4501,-258.467,746.502,-103.679,-239.507,397.553
1304,0,64.031,-340.872,59.0326,88.3144,-278.256,761.849,70.7502,-368.546,419.04,-97.2102,48.3858,219.211,-91.8791,-269.397,747.931,-101.831,-260.689,398.87
1305,0,63.9346,-341.532,59.5697,89.8336,-288.312,763.265,71.1507,-374.032,419.613,-95.2546,28.1224,224.966,-90.4028,-280.154,749.474,-99.9613,-281.59,400.556
1306,0,63.8119,-342.273,60.0311,91.2609,-298.14,764.679,71.4283,-379.123,420.169,-93.0247,7.42448,229.646,-89.0251,-290.739,751.11,-98.104,-302.115,402.58
1307,0,63.6706,-343.085,60.4033,92.5924,-307.746,766.072,71.6171,-383.878,420.692,-90.5596,-13.6332,233.115,-87.7486,-301.153,752.82,-96.2945,-322.189,404.904
1308,0,63.5175,-343.959,60.6811,93.8252,-317.14,767.423,71.7497,-388.362,421.164,-87.9054,-34.9929,235.268,-86.5745,-311.404,754.579,-94.5669,-341.756,407.479
1309,0,63.3583,-344.885,60.8661,94.9576,-326.334,768.714,71.8545,-392.643,421.575,-85.1125,-56.6161,236.031,-85.503,-321.497,756.364,-92.9528,-360.776,410.255
1310,0,63.1976,-345.855,60.9659,95.9888,-335.341,769.927,71.9568,-396.786,421.913,-82.2339,-78.4842,235.366,-84.5329,-331.441,758.153,-91.4791,-379.222,413.176
1311,0,63.0391,-346.859,60.9922,96.9189,-344.176,771.048,72.0781,-400.854,422.169,-79.3213,-100.598,233.267,-83.6623,-341.248,759.921,-90.1669,-397.08,416.185
1312,0,62.8847,-347.887,60.9592,97.7489,-352.854,772.06,72.2358,-404.9,422.336,-76.4242,-122.977,229.762,-82.8882,-350.928,761.645,-89.0304,-414.342,419.226
1313,0,62.7353,-348.927,60.8829,98.4805,-361.392,772.953,72.4435,-408.966,422.408,-73.587,-145.656,224.908,-82.207,-360.497,763.302,-88.0763,-431.007,422.24
1314,0,62.5904,-349.967,60.7793,99.1163,-369.809,773.715,72.71,-413.084,422.381,-70.8482,-168.683,218.79,-81.6147,-369.967,764.872,-87.3041,-447.076,425.173
1315,0,62.4481,-350.992,60.6641,99.6593,-378.123,774.337,73.039,-417.271,422.253,-68.24,-192.116,211.519,-81.1067,-379.354,766.332,-86.7066,-462.549,427.973
1316,0,62.3051,-351.988,60.5517,100.113,-386.352,774.813,73.4285,-421.535,422.022,-65.7884,-216.018,203.224,-80.6784,-388.674,767.664,-86.2702,-477.428,430.588
1317,0,62.1571,-352.94,60.455,100.48,-394.517,775.137,73.8699,-425.87,421.69,-63.5139,-240.455,194.056,-80.3252,-397.943,768.851,-85.9769,-491.714,432.975
1318,0,61.9989,-353.834,60.3848,100.766,-402.635,775.306,74.3488,-430.265,421.26,-61.4327,-265.491,184.177,-80.0427,-407.176,769.877,-85.8046,-505.409,435.09
1319,0,61.825,-354.659,60.35,100.974,-410.728,775.316,74.8454,-434.702,420.736,-59.5581,-291.183,173.765,-79.8267,-416.391,770.729,-85.729,-518.513,436.898
1320,0,61.6298,-355.406,60.3573,101.107,-418.813,775.169,75.3365,-439.164,420.124,-57.9015,-317.578,163.004,-79.6737,-425.604,771.396,-85.7249,-531.032,438.37
1321,0,61.409,-356.07,60.4119,101.169,-426.911,774.864,75.7976,-443.631,419.433,-56.4736,-344.712,152.082,-79.5804,-434.832,771.87,-85.7672,-542.974,439.481
1322,0,61.1591,-356.649,60.5169,101.162,-435.039,774.404,76.2046,-448.087,418.669,-55.2854,-372.599,141.188,-79.5445,-444.089,772.144,-85.8326,-554.352,440.216
1323,0,60.8787,-357.148,60.6741,101.09,-443.217,773.793,76.5366,-452.519,417.842,-54.3482,-401.234,130.511,-79.5639,-453.393,772.215,-85.9004,-565.189,440.565
1324,0,60.5679,-357.572,60.8838,100.954,-451.461,773.034,76.7768,-456.918,416.963,-53.6741,-430.588,120.228,-79.6378,-462.758,772.083,-85.9536,-575.514,440.529
1325,0,60.2288,-357.93,61.1455,100.755,-459.79,772.135,76.9138,-461.279,416.039,-53.2748,-460.603,110.509,-79.7657,-472.199,771.75,-85.9798,-585.366,440.114
1326,0,59.8648,-358.237,61.4578,100.494,-468.22,771.1,76.9423,-465.602,415.082,-53.1617,-491.192,101.505,-79.948,-481.73,771.221,-85.9713,-594.796,439.334
1327,0,59.4806,-358.506,61.8188,100.171,-476.768,769.94,76.8627,-469.894,414.1,-53.344,-522.235,93.3479,-80.1858,-491.364,770.503,-85.9256,-603.861,438.212
1328,0,59.0814,-358.754,62.2265,99.7848,-485.448,768.661,76.6805,-474.165,413.104,-53.8278,-553.581,86.1413,-80.4807,-501.113,769.606,-85.8455,-612.633,436.776
1329,0,58.6726,-358.999,62.6786,99.3342,-494.275,767.273,76.4056,-478.435,412.1,-54.614,-585.043,79.9594,-80.8353,-510.987,768.543,-85.7382,-621.188,435.061
1330,0,58.2593,-359.257,63.1736,98.8173,-503.262,765.787,76.0511,-482.728,411.096,-55.6973,-616.408,74.8407,-81.2522,-520.998,767.328,-85.6154,-629.611,433.108
1331,0,57.8463,-359.543,63.7108,98.2318,-512.421,764.213,75.632,-487.073,410.096,-57.064,-647.435,70.7838,-81.7348,-531.152,765.977,-85.4917,-637.992,430.962
1332,0,57.4382,-359.873,64.2909,97.5749,-521.763,762.563,75.1647,-491.506,409.104,-58.6911,-677.865,67.7461,-82.2868,-541.458,764.509,-85.3845,-646.421,428.672
1333,0,57.0397,-360.257,64.9165,96.8438,-531.295,760.848,74.6655,-496.064,408.118,-60.5452,-707.428,65.6438,-82.9121,-551.92,762.943,-85.3126,-654.99,426.287
1334,0,56.6557,-360.705,65.5925,96.0354,-541.027,759.083,74.1507,-500.786,407.137,-62.5834,-735.859,64.3552,-83.6145,-562.543,761.3,-85.2949,-663.785,423.86
1335,0,56.2922,-361.223,66.3267,95.1467,-550.962,757.278,73.6361,-505.713,406.157,-64.7541,-762.905,63.7276,-84.3981,-573.327,759.602,-85.3499,-672.886,421.441
1336,0,55.9564,-361.817,67.1303,94.175,-561.105,755.449,73.1369,-510.884,405.17,-66.9993,-788.337,63.5869,-85.2666,-584.274,757.87,-85.4947,-682.363,419.078
1337,0,55.6569,-362.493,68.0182,93.1177,-571.457,753.609,72.6672,-516.338,404.17,-69.2587,-811.965,63.7495,-86.2234,-595.38,756.128,-85.7441,-692.274,416.817
1338,0,55.4038,-363.259,69.0093,91.9728,-582.016,751.771,72.2394,-522.112,403.152,-71.4726,-833.638,64.0348,-87.2715,-606.643,754.397,-86.1102,-702.661,414.698
1339,0,55.2084,-364.126,70.1272,90.7389,-592.779,749.951,71.8641,-528.241,402.108,-73.5867,-853.256,64.2777,-88.4134,-618.054,752.7,-86.6018,-713.55,412.754
1340,0,55.0828,-365.111,71.3997,89.415,-603.74,748.164,71.5489,-534.762,401.035,-75.5549,-870.768,64.3393,-89.6505,-629.607,751.057,-87.2246,-724.948,411.015
1341,0,55.0388,-366.24,72.8596,88.0013,-614.891,746.422,71.2978,-541.709,399.933,-77.3421,-886.173,64.1155,-90.9837,-641.29,749.49,-87.9805,-736.845,409.498
1342,0,55.0878,-367.548,74.5446,86.4985,-626.222,744.742,71.1109,-549.119,398.803,-78.9261,-899.519,63.5418,-92.4129,-653.09,748.017,-88.8683,-749.21,408.218
1343,0,55.2396,-369.082,76.4967,84.9085,-637.719,743.136,70.9842,-557.025,397.651,-80.2973,-910.901,62.5954,-93.9366,-664.994,746.655,-89.8833,-761.997,407.179
1344,0,55.5017,-370.902,78.7626,83.2341,-649.367,741.62,70.9099,-565.459,396.486,-81.458,-920.45,61.293,-95.5526,-676.985,745.42,-91.0181,-775.141,406.378
1345,0,55.8786,-373.076,81.3925,81.4792,-661.148,740.208,70.8773,-574.449,395.32,-82.4204,-928.333,59.6858,-97.2574,-689.044,744.326,-92.2625,-788.563,405.807
1346,0,56.3714,-375.688,84.4392,79.6487,-673.044,738.911,70.8749,-584.014,394.169,-83.2037,-934.74,57.8507,-99.0461,-701.153,743.384,-93.6043,-802.176,405.451
1347,0,56.9773,-378.826,87.957,77.7486,-685.033,737.743,70.8925,-594.169,393.049,-83.8313,-939.872,55.8807,-100.913,-713.289,742.605,-95.0292,-815.878,405.291
1348,0,57.6892,-382.588,91.9997,75.7861,-697.094,736.714,70.9243,-604.913,391.981,-84.328,-943.936,53.8743,-102.851,-725.431,741.994,-96.5217,-829.568,405.306
1349,0,58.4961,-387.074,96.6177,73.769,-709.204,735.837,70.973,-616.238,390.984,-84.7188,-947.131,51.9258,-104.852,-737.557,741.556,-98.0656,-843.138,405.469
1350,0,59.3838,-392.385,101.855,71.7064,-721.338,735.119,71.0534,-628.127,390.077,-85.0266,-949.638,50.1182,-106.907,-749.643,741.294,-99.644,-856.482,405.755
1351,0,60.3349,-398.619,107.743,69.6081,-733.473,734.568,71.1951,-640.565,389.276,-85.2725,-951.616,48.5178,-109.006,-761.667,741.207,-101.24,-869.5,406.138
1352,0,61.3299,-405.87,114.297,67.4846,-745.584,734.191,71.441,-653.545,388.588,-85.475,-953.195,47.1717,-111.139,-773.606,741.293,-102.838,-882.095,406.592
1353,0,62.3469,-414.226,121.508,65.3468,-757.65,733.993,71.8409,-667.083,388.012,-85.6497,-954.479,46.1076,-113.295,-785.438,741.546,-104.422,-894.181,407.092
1354,0,63.3604,-423.763,129.34,63.2061,-769.647,733.976,72.4373,-681.224,387.54,-85.8093,-955.545,45.3343,-115.462,-797.143,741.96,-105.979,-905.684,407.616
1355,0,64.3397,-434.539,137.724,61.0741,-781.555,734.142,73.2474,-696.041,387.154,-85.9635,-956.448,44.8446,-117.629,-808.7,742.524,-107.497,-916.542,408.144
1356,0,65.2466,-446.592,146.558,58.9624,-793.355,734.488,74.2474,-711.621,386.837,-86.1183,-957.223,44.6174,-119.785,-820.092,743.229,-108.965,-926.707,408.659
1357,0,66.0362,-459.927,155.716,56.8823,-805.028,735.011,75.3688,-728.036,386.578,-86.2771,-957.894,44.6213,-121.918,-831.304,744.061,-110.375,-936.148,409.147
1358,0,66.6582,-474.516,165.052,54.8446,-816.562,735.707,76.509,-745.32,386.384,-86.4401,-958.473,44.8176,-124.018,-842.322,745.006,-111.721,-944.848,409.599
1359,0,67.0618,-490.294,174.407,52.8596,-827.942,736.567,77.5526,-763.457,386.273,-86.6054,-958.969,45.164,-126.074,-853.135,746.05,-112.999,-952.808,410.006
1360,0,67.2006,-507.165,183.618,50.9368,-839.16,737.582,78.394,-782.372,386.281,-86.7694,-959.388,45.617,-128.077,-863.735,747.176,-114.206,-960.04,410.365
1361,0,67.0369,-525.01,192.521,49.0845,-850.207,738.74,78.9525,-801.951,386.452,-86.927,-959.737,46.1352,-130.018,-874.115,748.366,-115.341,-966.572,410.675
1362,0,66.5453,-543.696,200.953,47.31,-861.08,740.028,79.1807,-822.05,386.829,-87.0727,-960.024,46.6811,-131.889,-884.273,749.605,-116.404,-972.444,410.938
1363,0,65.7142,-563.082,208.756,45.6191,-871.777,741.43,79.0628,-842.513,387.454,-87.2009,-960.26,47.2225,-133.684,-894.208,750.875,-117.396,-977.704,411.156
1364,0,64.5467,-583.033,215.781,44.0167,-882.298,742.929,78.6111,-863.18,388.356,-87.3067,-960.456,47.734,-135.397,-903.923,752.158,-118.319,-982.408,411.334
1365,0,63.0593,-603.422,221.889,42.506,-892.647,744.507,77.8586,-883.898,389.553,-87.3856,-960.627,48.1967,-137.023,-913.423,753.437,-119.176,-986.618,411.478
1366,0,61.2807,-624.141,226.954,41.0888,-902.828,746.145,76.8538,-904.523,391.049,-87.4344,-960.787,48.5987,-138.559,-922.715,754.696,-119.969,-990.399,411.593
1367,0,59.2494,-645.102,230.865,39.7656,-912.849,747.821,75.6526,-924.925,392.831,-87.4511,-960.952,48.9342,-140.003,-931.808,755.918,-120.702,-993.816,411.685
1368,0,57.0103,-666.244,233.528,38.5356,-922.719,749.515,74.3128,-944.991,394.875,-87.4349,-961.134,49.2029,-141.355,-940.715,757.089,-121.379,-996.934,411.757
1369,0,54.6121,-687.531,234.869,37.3968,-932.449,751.204,72.8898,-964.623,397.141,-87.3865,-961.345,49.4087,-142.614,-949.449,758.194,-122.003,-999.815,411.815
1370,0,52.1034,-708.954,234.836,36.3463,-942.05,752.867,71.4298,-983.746,399.58,-87.3077,-961.591,49.559,-143.783,-958.024,759.22,-122.578,-1002.52,411.859
1371,0,49.5302,-730.529,233.396,35.3801,-951.534,754.481,69.9697,-1002.3,402.138,-87.2012,-961.878,49.6631,-144.861,-966.458,760.154,-123.11,-1005.09,411.892
1372,0,46.9331,-752.294,230.543,34.4935,-960.915,756.025,68.533,-1020.23,404.755,-87.0708,-962.205,49.7316,-145.855,-974.768,760.984,-123.602,-1007.58,411.914
1373,0,44.3452,-774.308,226.291,33.6813,-970.207,757.477,67.1303,-1037.52,407.369,-86.9207,-962.57,49.7755,-146.766,-982.972,761.702,-124.059,-1010.04,411.924
1374,0,41.7905,-796.643,220.683,32.938,-979.423,758.818,65.7608,-1054.13,409.92,-86.7557,-962.968,49.8054,-147.599,-991.089,762.296,-124.485,-1012.49,411.919
1375,0,39.2828,-819.384,213.786,32.2578,-988.578,760.027,64.411,-1070.06,412.35,-86.5804,-963.389,49.8308,-148.36,-999.139,762.761,-124.884,-1014.97,411.898
1376,0,36.826,-842.622,205.693,31.6349,-997.686,761.087,63.0585,-1085.3,414.606,-86.3991,-963.826,49.86,-149.054,-1007.14,763.089,-125.258,-1017.5,411.856
1377,0,34.4147,-866.449,196.524,31.0639,-1006.76,761.983,61.6737,-1099.84,416.64,-86.2158,-964.268,49.8999,-149.686,-1015.11,763.273,-125.611,-1020.1,411.789
1378,0,32.0356,-890.953,186.422,30.5395,-1015.81,762.698,60.219,-1113.7,418.412,-86.0339,-964.709,49.9557,-150.261,-1023.08,763.311,-125.942,-1022.8,411.695
1379,0,29.6698,-916.213,175.559,30.0569,-1024.86,763.222,58.6518,-1126.89,419.889,-85.8557,-965.141,50.031,-150.784,-1031.05,763.198,-126.251,-1025.6,411.569
1380,0,27.2954,-942.292,164.123,29.612,-1033.91,763.544,56.9248,-1139.43,421.048,-85.683,-965.562,50.1279,-151.261,-1039.05,762.933,-126.537,-1028.51,411.407
1381,0,24.8902,-969.234,152.324,29.2013,-1042.98,763.656,54.9868,-1151.38,421.877,-85.5161,-965.972,50.2472,-151.696,-1047.1,762.515,-126.797,-1031.57,411.205
1382,0,22.4348,-997.06,140.383,28.8219,-1052.08,763.554,52.7855,-1162.8,422.378,-85.3548,-966.372,50.3886,-152.091,-1055.21,761.943,-127.026,-1034.77,410.96
1383,0,19.915,-1025.76,128.525,28.4721,-1061.23,763.234,50.2708,-1173.77,422.565,-85.1973,-966.771,50.5509,-152.451,-1063.4,761.219,-127.222,-1038.12,410.669
1384,0,17.3252,-1055.31,116.98,28.1506,-1070.42,762.698,47.3999,-1184.41,422.469,-85.0411,-967.177,50.7323,-152.777,-1071.69,760.347,-127.377,-1041.65,410.329
1385,0,14.6717,-1085.64,105.968,27.8574,-1079.68,761.948,44.1489,-1194.87,422.137,-84.8823,-967.6,50.9307,-153.071,-1080.09,759.33,-127.489,-1045.37,409.938
